Entry,M_c1_C,M_c3_C,M_c5_C,M_c6_C,M_c7_C,M_c8_C,O_c1_C,O_c2_C,O_c3_C,O_c6_C,O_c7_C,O_c8_C,Past_c1_C,Past_c5_C,Past_c6_C,Past_c7_C,Pstr_c3_C,Pstr_c5_C,Pstr_c7_C,Pstr_c8_C,UVI_081_C,UVI_083_C,UVI_085_C,UVI_087_C,UVI_089_C,UVI_091_C,UVI_093_C,UVI_095_C,UVI_097_C,UVI_099_C,UVI_103_C,UVI_105_C,UVI_107_C,USVI_109_C,USVI_111_C,USVI_117_C,UVI_129_C,UVI_131_C,UVI_133_C,UVI_135_C,UVI_137_C
Q55BV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Q55BZ4,7.774,12.869,2.674,9.358,8.248,7.093,2.158,85,4.869,7.784,1.049,4.371,0,0,0,0,9,0,0,0,0,6.772,0,0,1.306,0,0,0,0,0,0,1.229,1.156,0,0,0,4.374,0,0,2,1
Q55C16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q55C21,0,0,0,3,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Q55C58,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,23,53,0,0,0,4,9,0,5,3
Q55C66,2,13,10.109,7.735,7.764,6,2.653,36,1.354,11.262,0,12.853,1,0,0,0,0,0,0,0,17,7,6,6,5,0,0,0,8,0,0,1,2,0,0,0,2,13,17,20,5
Q55C77,0,0,0,0,0,0,0,185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Q55C80,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Q55CA6,23,98,69,31,80,72,0,25,0,0,0,0,0,0,0,0,0,0,0,0,36,25,15,26,21,0,0,0,0,0,0,0,3,0,0,0,4,0,12,8,0
Q55CD9,28,46,46,8,68,47,6,86,1,10,8,14,0,0,0,0,0,0,0,0,15,1,13,8,20,0,0,0,0,4,2,7,10,0,0,0,56,64,91,73,46
Q55CJ3,0,0,0,1,0,1,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,4,12,6,5,10
Q55CP6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0
Q55CS7,17,94,43,44,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,28,21,28,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
Q55CT0,4,11,11,3,3,2.816,2,63,1,1,0,1,0,0,0,0,0,0,0,0,2,5,0,3.743,6,0,0,0,0,10,6,14.015,31,0,0,0,18.851,9,30,2,15
Q55CT5,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Q55CU8,2,6,5,8,10,2,0,0,0,6,2,1,0,0,0,0,0,0,0,0,3,9,1,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,14,3,2
Q55D16,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2
Q55D17,4,24,23,26,28,21,9,0,0,3,1,1,0,0,0,0,0,0,0,0,9,12,1,17,12,1,1,0,0,1,1,5,5,0,0,0,8,8,12,9,2
Q55D52,7,32,18,20,30,26,0,0,0,2,0,3,0,0,0,0,0,0,0,0,17,3,5,5,8,0,1,0,0,0,3,4,4,0,0,0,61,114,97,100,53
Q55D90,6,16,17,6,14,11,0,22,0,0,0,2,0,0,0,0,0,0,0,0,6,2,2,11,4,0,0,0,2,0,0,1,18,0,0,0,21,8,28,18,9
Q55DA0,15,8,31,4,30,25,2,32,3,0,0,0,0,0,0,0,0,0,0,0,13,11,3,6,9,0,0,0,1,13,8,30,38,0,0,0,0,1,0,0,0
Q55DA6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,5,0,0,0,2,0,0,1,0
Q55DE7,77,314,126,112,123,96,22,28,29,57,21,67,0,0,0,0,0,0,0,0,79,28,37,72,65,0,0,0,3,20,28,53,72,0,0,1,59,47,94,64,42
Q55DF5,0,0,0,2,0,0,14,21,21,7,2,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,1,3,0
Q55DH6,0,0,0,1,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,2,0,0,0
Q55DL2,0,1,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,22,18,12,9,9
Q55DM5,392,1556,861,621,859,607,782,586,1214,876,401,1452,1,0,0,0,63,18,62,57,355.152,266,232,441,276,56,71,0,95,280,197,439,450,0,0,2,402,558,514,437,245
Q55DQ0,0,0,0,0,0,0,11,207,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,8,0,0,0,15,6,14,16,11
Q55DR6,17.087,59.409,36.943,32.956,60.775,41.226,94.55,72.767,174.866,116.179,59.759,82.426,1,0,0,0,0,0,0,0,17.69,14.076,10.06,9.812,16,1,2.485,0,9.654,49.834,39,44,52,0,0,1,45,39.438,35.026,26.318,24
Q55DS4,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12,30,15
Q55DY8,11,100,30,27,36,28,0,11,0,0,0,2,0,0,0,0,0,0,0,0,13,13,6,18,8,0,1,0,0,6,8,12,8,0,0,0,79,197,143,91,83
Q55DZ8,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,19,28,57,43,0,0,0,0,0,0,0,0
Q55E45,2,0,2,7,3,2,16,19,17,15,6,56,0,0,0,0,0,0,0,0,9,3,4,5,3,1,2,0,2,4,0,2,3,0,0,0,8,16,18,18,4
Q55E58,13,118,61,73.015,92,46,76,48,25,87,36,117,0,0,0,0,0,0,0,0,27,24,14,46,33,16,9,0,18,67,98,139,207,0,0,0,52,29,98,68,35
Q55EA1,0,1,0,0,0,0,5,0,0,6,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Q55ED4,0,0,0,0,0,0,2,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,53,54,54,83,48
Q55EF8,0,0,0,0,0,0,0,368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,2,0,0,0
Q55EI3,0,0,3,1,5,1,26,13,20,36,12,53,0,0,0,2,0,0,0,0,2,3,0,1,1,0,7,0,1,33,18,31,53,0,0,0,16,9,26,14,13
Q55EJ3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q55EQ3,0,1,0,1,0,2,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,3,4,3,2
Q55EX6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Q55EY8,0,0,0,0,0,0,36,87,36,19,23,20,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,6,6,3,5,5
Q55F68,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
Q55FJ5,0,0,1,1,0,0,2,3,8,1,2,3,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,1,3,1,2,0,0,0,0,10,14,12,14,7
Q55FJ6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,36,33,67,86,0,0,0,109,105,184,152,150
Q55FM0,0,0,0,2,5,1,2,34,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,1,0
Q55FN7,127,290,129,141,154,137,2,1,3,1,1,4,1,0,0,0,0,0,0,11,80,81,41,60,56,1,0,0,1,19,21,42,45,0,0,0,31,35,16,31,18
Q55FS0,1,50,30,33,54,32,2,1,0,1,0,2,0,0,0,0,0,0,0,0,13,14,11,22,7,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2
Q55FV8,14,89,82,48,83,80,66,15,64,60,43,65,0,0,0,0,0,0,0,0,39,35,26,55,25,2,6,0,2,2,0,5,9,0,0,0,86,91,97,92.32,72
Q55G04,7,15,14,15,26,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,9,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Q55G18,5,8,4,4,2,11,469,337,931,494,299,745,0,0,0,0,0,0,0,0,2,3,0,1,0,38,21,1,40,0,0,1,0,0,0,0,2,10,11,5,5
Q55G83,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Q55G91,0,2,0,0,0,0,6,31,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,30,11,19,44,0,0,0,0,3,6,6,1
Q55GC7,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,11,30,0,0,0,0,0,2,0,0
Q55GD2,17,20,12,23,15,11,16,12,17,14,9,70,0,0,0,0,0,0,0,0,3,3,8,11,10,4,0,0,5,2,3,35,16,0,0,0,19,10,20,26,26
Q55GE2,46,52,29,43,29,20,0,77,0,1,0,0,0,0,0,0,0,0,0,0,13,8,5,9,5,0,0,0,0,1,3,1,17,0,0,0,18,36,39,33,16
Q55GN6,0,2,9,2,8,7,5,3,7,8,3,7,0,0,0,0,0,0,0,0,7,6,6,3,11,0,0,0,0,0,1,0,3,0,0,0,3,6,6,0,13
Q55GQ6,0,8,0,7,5,2,2,144,2,6,0,2,0,1,0,0,0,0,0,0,2,5,2,2,1,2,0,0,3,60,49,75,136,0,0,0,0,4,8,4,2
Q55GS2,0,26,11,20,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7
Q55GU0,33,71,120,59,139,116,79,156,74,71,31,52,3,0,0,0,4,0,5,0,50,30,31,35,40,10,5,0,4,8,8,30,41,0,0,0,93,100,140,122.002,71
Q56078,0,4,1,1,0,1,7,1,1,2,1,4,1,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,1,2,3,6,0,0,0,16,16,24,15,8
Q561P5,24,23,12,12,14,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,34,24.381,9,14,14,0,0,0,0,7,4,14,20,0,0,1,98,117,102,122,69
Q561R0,3,6,6,4,7,10,2,0,1,2,0,0,1,0,0,0,0,2,1,0,2,3,4,16,1,21,15,0,43,44,58,60,49,0,0,0,14,13,5,7,8
Q561R7,65,180,104,72,155,111,115,42,137,81,44,123.986,0,0,0,0,0,0,0,0,40,42,26,39.017,31,7,3,0,26,13,16,9,17,0,0,0,31,31,28,49,40
Q56237,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,6,7,3
Q562C4,5,91,37,27,77,52,63,26,66,35,25,69,0,0,0,0,0,0,0,0,26,32,35,30,39,1,4,0,7,14,5,19,21,0,0,0,21,48,53,33,12
Q562D6,0,3,2,3,3,2,4,7,12,1,7,8,0,0,0,0,0,0,0,0,2,3,2,1,0,2,3,0,3,1,2,3,1,0,0,0,2,2,1,3,6
Q56307,0,1,0,0,0,0,7,127,1,1,0,1,1,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,126,124,90,176,0,0,0,9,2,13,22,9
Q564K3,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
Q564U4,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,0,13,2,14,8,0,0,0,11,0,0,0,0,0,0,0,0
Q56598,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Q566I3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q566L8,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Q566R7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q567B1,0,1,2,2,0,0,21,5,5,9,11,21,0,0,0,0,0,0,0,0,1,0,1,2,3,1,3,0,1,0,2,3,1,0,0,0,5,18,8,20,13
Q567W6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q56878,12,23,29,5,20,29,0,2,1,0,1,0,0,0,0,0,0,0,0,0,10,3,5,7,0,0,0,0,0,0,0,1,3,0,0,0,0,4,5,1,1
Q568D2,0,0,1,0,0,0,31,74,19,16,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,17,32,0,0,1,12,18,16,19,6
Q568L5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q568P1,0,8,6,0,2,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,10,12,5,23,0,0,0,0,0,2,0,0
Q569L8,1,2,3,1,0,0,0,49,1,0,0,3,0,0,0,1,0,0,3,0,0,4,1,0,0,0,0,0,1,1,9,1,10,0,0,0,28,37,39,34,24
Q569Z5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q56A55,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,9,21,25,15,7
Q56K03,2031,1771,822,1021,1808,1527,1239,754,2238,977,831,1835,2,0,0,10,3,4,0,0,322,411,196,294,304.015,47,48,3,78,205,127,173,273,0,0,0,202,622,175,424.156,159
Q56WF8,8,8,3,3.012,16,3,84,36,93,108,57,164,0,0,0,0,0,0,0,0,3,2,3,4,3,2,2,2,4,0,1,2,6,0,0,0,1,2,7,0,0
Q56WH4,1,0,2,0,2,4,286,210,369,254,154,381,1,0,0,5,0,0,0,1,0,0,0,4,1,23,6,0,30,0,1,0,2,0,0,4,15,17,43,17,21
Q56X46,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q56X52,0,8,1,1,3,0,27,22,21,78,14,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,3,3,0,0,0,14,7,5,13,3
Q56X76,0,1,0,0,0,2,103,73,85,123,54,196,1,0,0,0,0,0,0,0,3,1,0,1,0,4,9,0,15,0,0,0,9,0,0,0,0,3,1,0,0
Q56Y42,50,70,54,27,26,26,3,26,0,4,0,6,0,0,0,0,0,0,0,0,30,14,14,33,16,0,0,2,1,0,0,0,2,0,0,0,32,36,39,48,47
Q56Y85,1,13,13,15,13,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11.953,7,5,28,11,1,0,0,0,0,1,0,5,0,0,0,189.634,52.938,87.908,54.266,63.423
Q56YN8,0,9,12,10,6,7,13,298,3,9,0,12,1,0,0,0,0,0,0,0,0,5,1,4,0,20,1,3,11,2,5,3,18,0,0,0,5,7,19,12,17
Q56YP2,8,172,103,81,126,73,278.009,738.23,429.034,281,178,439,2,0,0,0,0,0,0,0,66,48,24,57,47,15,9,0,13,31,19,22,68,0,0,0,120,157.982,93,83,74
Q56ZQ3,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q57097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q57125,0,1,0,6,2,0,3,19,8,8,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,6,0,0,0,3,2,7,1,1
Q57208,0,10,4,0,5,2,4,0,1,7,4,2,0,0,0,0,6,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,5,0,0,0,8,1,8,9,7
Q57251,15,8,7,3,7,4,5.55,10,1,0,0,6.613,0,0,0,0,0,0,0,0,13,1,9,20,13,1,1,0,0,0,0,4,7,0,0,0,37,32,26.179,24,11
Q57335,441,1371.584,790,689,968,628,774,541,1031,659,449,1101,1,1,0,0,63,31,116,66,280,318,144,313,201,82,38,17,125,157,139,202,250,0,0,0,211,275,205,283,162
Q57555,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q57568,2,0,1,2,0,3,10,39,9,7,4,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,1,5,0,0,0,2,2,3,0,6
Q575S8,0,0,0,0,0,0,0,346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Q57603,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q57656,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q57664,0,1,2,0,0,1,2,67,0,1,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,5,3,12,23,0,0,0,1,5,4,6,1
Q57679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q57725,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,4
Q57726,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Q57772,2,7,4,2,9,7,3,38,3,5,2,5,1,0,0,0,0,0,2,0,3,3,5,7,2,0,3,1,1,5,0,6,11,0,0,1,202.86,359,343,323,145
Q57837,39,86,37,55,36,46,0,120,0,0,1,0,0,0,0,0,0,0,0,0,22,17,24,19,15.932,0,0,0,0,15,7,25,35,0,0,0,11,15,6,13,0
Q57BC2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,1,0,0,0,15,8,10,36,3
Q57CZ2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Q57N57,0,0,0,0,0,3,0,3,4,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
Q58010,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Q58222,6,2,3,0,7,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,4,4,17,2,0
Q58237,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q58292,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,20,7
Q582G4,0,0,1,0,0,0,3,181,1,11,0,3,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,1,1,4,0,0,0,2,4,12,1,11
Q58374,0,0,0,0,0,0,12,3,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,3,0,0,0,6,4,8,0,1
Q58407,44,81,31,19,48,30,29,133,17,19,11,21,0,0,0,0,0,0,0,0,24,15,25,28,23,1,0,0,3,29,33,46,47,0,0,0,9,4,12,7,5
Q58414,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q58424,1057,1574,875,644,1025,744,8,87,2,6,6,8,1,0,0,0,0,0,0,0,331,294,199,350,245,0,1,0,8,0,2,6,13,0,0,0,34,31,56,24,10
Q58458,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q58516,5,26.001,18,22,23,20.893,0,31,18,20,22,0,0,0,0,0,0,0,0,0,11.748,4,4,9,10,0,0,0,0,0,0,0,12.138,0,0,0,0,0,18,11,0
Q58536,229,782,449,414,578,435,367,223,384,385,119,734,0,0,0,0,0,0,0,0,278,207,168,298,187,37,26,0,80,97,90,150,199,0,0,0,88,176,203.999,163,128
Q58588,0,1,0,0,0,0,0,58,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q58623,0,6,1,1,1,1.001,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,1,1,0,2,0,1,0,3,0,0,2,8,24,21,14,5
Q58652,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Q58803,4,1,5,4,1,8,4,1,0,1,0,0,0,0,0,0,0,1,0,2,3,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,7,11,5,13,0
Q58820,0,0,0,0,1,0,8,6,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,1,1,2,0,0
Q58871,0,6,1,7,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,4,0,0,0,3,0,0,0,1,0,0,0,4,3,2,0,0
Q588V7,9,84,31,32,29,40,6,85,5,3,1,4,0,0,0,8,0,0,0,0,14,20,9,28,9,2,3,0,0,57,51,60,99,0,0,0,7,9,24,15,2
Q58A42,3583,4847.997,3272,1703.693,3598.001,2667,1412,844,1988,1714.999,642,3409.001,1,0,4,1,1,5,8,19,1923.158,1953.019,1144,2093,1610.001,259,163,6,229,15.999,11,20,25.999,0,0,4,778.001,899,1073,835,428
Q58CP2,0,1,2,2,7,3,7,39,10,6,1,0,0,0,0,0,0,0,0,0,1,4,3,0,1,0,4,0,0,2,0,1,10,0,0,0,0,0,0,1,0
Q58CU3,0,2,3,0,3,7,12,0,4,1,5,14,0,0,0,0,0,0,0,0,3,1,4,1,0,0,2,0,0,1,1,2,1,0,0,0,0,1,0,4,2
Q58CV6,0,0,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,3
Q58D20,174,572,318,332,362,295,667,480,785,535,406,822,1,0,0,0,0,0,0,0,140,171,75,174.999,103,67.95,33,0,85,63,40,51,120,0,0,0,15,51,26,44,37
Q58D72,9,4,0,3,8,11,648,280,560,481,302,1089,0,0,0,1,0,0,6,0,1,0,0,0,2,45.733,43,0,50,0,1,0,0,0,0,1,8,15.001,8,33,3
Q58DA6,132,344.47,182.913,259,273.992,224,298,200.74,458,250,203,249,0,0,0,0,0,0,0,0,101.067,120.496,62,105,86,14,16,0,27,63,36,49.71,93,0,0,0,55,36,38,44,51
Q58DC5,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q58DD9,0,0,0,0,0,0,76,53,118,52,54,67,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,3,7,3,7,1
Q58DP0,0,0,0,0,0,0,32,24,60,22,17,13,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,1,0,0,0,0,0,0,0,4,28,14,23,23
Q58DR2,21,13,51,22,88,39,5,0,2,10,6,3,0,0,0,0,0,0,0,0,26,27,19,26.717,27,0,0,0,0,4,2,0,10,0,0,0,35,61,49,63,36
Q58DS6,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Q58DS9,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Q58DV0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q58EM4,0,0,2,0,1,0,29,66,36,43,7,29,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,5,5,6,7,0,0,0,1,1,0,2,1
Q58PK7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Q59002,0,2,0,0,2,1,37.883,548,142,52,17,47,1,0,0,3,0,0,0,0,0,1,5,7,2,3,2,0,14,75,64,84,147,0,0,0,36,41,54,75,42
Q59022,740,1397,553,762,966,705,749,583,1359,760,439,1238,0,0,0,0,0,0,0,0,423.496,426.941,258,413,307,77,59,0,120,252,133,202,375,0,0,0,304,508,387,371.998,396
Q59094,2415,2213,1237.999,1190,1454,1137,1411,800,2241,1128,787.001,1940,1,0,0,0,14,0,1,0,526,562.996,295.001,545,367.001,101,76,0,216,359.999,274,387,589,0,0,4,697,1298.852,798.999,1051,591.999
