"","UVI_092_A","UVI_094_A","UVI_096_A","UVI_100_A","UVI_102_A","UVI_104_A","UVI_106_A","UVI_108_A","USVI_118_A","UVI_132_A","UVI_136_A","UVI_138_A","UVI_092_B","UVI_094_B","UVI_096_B","UVI_100_B","UVI_102_B","UVI_104_B","UVI_106_B","UVI_108_B","USVI_118_B","UVI_132_B","UVI_136_B","UVI_138_B","UVI_092_C","UVI_094_C","UVI_096_C","UVI_100_C","UVI_102_C","UVI_104_C","UVI_106_C","UVI_108_C","USVI_118_C","UVI_132_C","UVI_136_C","UVI_138_C","UVI_092_D","UVI_094_D","UVI_096_D","UVI_100_D","UVI_102_D","UVI_104_D","UVI_106_D","UVI_108_D","USVI_118_D","UVI_132_D","UVI_136_D","UVI_138_D","M_d1_A","M_d3_A","M_d6_A","O_d1_A","O_d3_A","O_d6_A","O_d7_A","O_d8_A","Past_d1_A","Past_d2_A","Past_d3_A","Past_d6_A","Past_d7_A","Pstr_d7_A","M_d1_B","M_d3_B","M_d6_B","O_d1_B","O_d3_B","O_d6_B","O_d7_B","O_d8_B","Past_d1_B","Past_d2_B","Past_d3_B","Past_d6_B","Past_d7_B","Pstr_d7_B","M_d1_C","M_d3_C","M_d6_C","O_d1_C","O_d3_C","O_d6_C","O_d7_C","O_d8_C","Past_d1_C","Past_d2_C","Past_d3_C","Past_d6_C","Past_d7_C","Pstr_d7_C","M_d1_D","M_d3_D","M_d6_D","O_d1_D","O_d3_D","O_d6_D","O_d7_D","O_d8_D","Past_d1_D","Past_d2_D","Past_d3_D","Past_d6_D","Past_d7_D","Pstr_d7_D"
"Q8LPT9",0,0,0,0,0,0,0,0,179,0,0,0,48,11,21,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,16,1,1,9,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,539,427,181,168,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8LPZ7",0,0,0,0,0,0,0,0,104,0,0,0,91,104,247,1,0,0,2,5,1,0,0,0,0,0,0,0,4,1,3,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,684,259,119,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,9,10,43,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8MKD1",0,0,0,0,0,0,0,0,2,0,0,0,13,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,29,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8MMZ7",0,0,0,0,0,0,0,0,17,0,0,0,49,48,143,0,1,0,2,1,1,1,0,0,0,3,0,4,56,17,43,49,2,66,26,27,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,501,474,224,103,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,96,140,145,89,111,38,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8MMZ8",0,0,0,0,0,0,0,0,19,2,0,0,69,26,93,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,288,368,136,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8MNT9",0,0,0,0,0,0,0,0,9,0,0,0,11,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8MNV7",0,0,0,0,0,0,0,0,1,0,0,0,32,12,61,0,0,0,0,0,0,0,0,0,1,1,0,11,49,24,41,55,1,24,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,23,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,119,138,138,8,34,37,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8MPF7",0,0,0,0,0,0,0,0,817,1,0,0,282,152,396,0,0,1,1,1,25,0,0,0,26,63,0,8,11,12,20,24,28,76,80,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,2544,1317,1972,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,41,47,42,745,1118,1043,1390,629,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8MTI2",0,0,0,0,0,0,0,0,1,0,0,0,53,43,98,0,2,1,0,1,0,1,0,0,0,0,0,2,2,1,1,3,2,3,2,2,3,2,4,0,0,0,26,2,0,2,1,0,0,0,0,0,0,0,0,0,12,20,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,38,46,12,0,60,0,0,0,0,0,0,1,1,0,15,6,0,1,1,0,0,0,0,0,0
"Q8MY12",0,0,0,0,0,0,0,0,732,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,5,4,4,10,19,4,77,84,9,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1614,1359,580,693,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,62,61,0,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N0P0",0,0,0,0,0,0,0,0,288,0,0,0,11,3,22,0,0,0,0,8,0,0,0,0,6,4,49,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,860,408,404,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Q8N357",0,0,0,0,0,0,0,0,90,1,0,0,116,53,224,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1,3,0,23,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,526,226,255,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,8,0,1,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N4J0",0,0,0,0,0,0,0,0,7,0,0,0,22,17,34,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,121,30,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N4V2",0,0,0,0,0,0,0,0,5,0,0,0,26,24,50,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,95,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,1,8,1,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N5I4",0,0,0,0,0,0,0,0,63,0,0,0,30,38,63,1,0,0,0,0,2,0,0,0,0,1,0,10,42,22,35,58,2,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,328,423,184,128,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,30,43,23,66,28,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N653",0,0,0,0,0,0,0,0,0,0,0,0,19,18,43,0,0,0,0,1,0,0,0,0,0,0,0,9,42,12,35,43,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,119,75,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N6D5",0,0,0,0,0,0,0,0,117,0,0,0,16,9,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,830,818,260,287,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N6F8",0,0,0,0,0,0,0,0,1,0,0,0,44,27,56,0,1,0,0,3,1,0,0,0,8,57,0,1,1,1,3,21,5,262,46,24,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,458,503,183,70,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,316,590,427,506,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N6M0",0,0,0,0,0,0,0,0,0,0,0,0,27,19,29,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,2,9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,120,12,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N8A2",0,0,0,0,0,0,0,0,62,0,0,0,51,57,74,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,7,0,0,4,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,311,260,126,127,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5,1,0,0,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N9H8",0,0,0,0,0,0,0,0,10,0,0,0,107,108,275,0,0,1,2,8,0,1,2,0,2,4,0,4,15,7,14,13,2,40,22,13,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,344,303,113,89,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,15,36,25,79,123,82,144,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NB25",0,0,0,0,0,0,0,0,58,0,0,0,313,267,532,2,6,1,1,3,1,0,0,0,0,0,0,1,1,1,9,1,2,12,6,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,692,800,338,243,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,66,88,52,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NB78",0,0,0,0,0,0,0,0,7,0,0,0,51,72,90,0,3,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,96,39,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Q8NBN7",0,0,0,0,0,0,0,0,39,0,0,0,50,30,90,0,0,0,0,2,1,0,0,0,6,6,15,0,0,3,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,837,689,284,271,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,3,1,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NBS9",0,0,0,0,0,0,0,0,21,0,0,0,41,28,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,73,53,27,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,12,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NCM2",0,0,0,0,0,0,0,0,114,1,0,0,3,5,47,0,0,0,0,2,0,0,0,0,22,39,2,57,249,87,197,250,2,636,256,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,1074,397,319,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,503,579,356,610,1251,1081,709,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NCR3",0,0,0,0,0,0,0,0,7,0,0,0,80,51,140,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,72,66,27,19,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Q8NEY3",0,0,0,0,0,0,0,0,27,0,0,0,93,65,170,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,3,1,2,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,338,293,106,98,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NEZ3",0,0,0,0,0,0,0,0,53,0,0,0,107,83,230,0,0,0,0,9,1,0,0,0,0,1,0,0,1,0,2,1,3,24,4,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,542,533,242,133,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,101,89,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFD2",0,0,0,0,0,0,0,0,72,0,0,0,202,232,361,0,3,0,1,9,1,0,0,0,0,0,0,0,2,1,0,2,0,3,1,2,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,460,378,156,144,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21,57,29,14,14,0,0,35,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NHH1",0,0,0,0,0,0,0,0,1,0,0,0,22,20,44,0,0,0,0,3,2,2,0,0,0,0,0,2,4,3,3,1,0,2,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,73,72,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52,49,34,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NHS0",0,0,0,0,0,0,0,0,344,0,0,0,12,11,39,0,3,0,3,0,0,0,0,0,5,20,0,2,27,2,2,15,12,8,5,17,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,584,483,228,329,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,30,46,55,108,106,99,150,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NI36",0,0,0,0,0,0,0,0,1,0,0,0,13,7,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NIW7",0,0,0,0,0,0,0,0,36,0,0,0,33,17,56,0,1,0,4,7,0,0,0,0,34,50,0,0,2,0,2,4,5,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,323,282,117,121,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,4,0,399,595,553,354,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NNF6",0,0,0,0,0,0,0,0,4,0,0,0,55,64,155,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,1,1,2,50,23,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,132,162,36,84,0.791,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,13,16,0,1,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NSH8",0,0,0,0,0,0,0,0,2,0,0,0,21,13,38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,203,154,59,77,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8NSH9",0,0,0,0,0,0,0,0,17,0,0,0,42,28,96,0,4,0,0,2,5,0,0,0,1,1,0,0,4,0,7,0,0,17,8,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,405,301,196,106,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,28,13,12,13,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8P5Z8",0,0,0,0,0,0,0,0,7,0,0,0,56,27,53,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,2,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71,56,56,3,6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8Q0U0",0,0,0,0,0,0,0,0,354,1,0,0,338,225,499,0,4,0,1,7,0,2,2,0,1,2,0,0,5,6,9,3,9,77,23,21,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,1482,1698,625,515,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,85,120,124,47,60,82,49,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Q8QZR1",0,0,0,0,0,0,0,0,0,0,0,0,16,12,43,0,0,0,0,1,0,0,0,0,1,1,0,1,3,1,1,1,0,14,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,49,16,1,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8QZV1",0,0,0,0,0,0,4,0,114,0,0,0,82,71,137,0,0,0,1,0,2,0,0,0,7,22,2,1,11,5,6,8,3,210,103,99,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,773,840,376,258,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,102,97,74,211,317,328,264,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8R0F3",0,0,0,0,0,0,0,0,32,0,0,0,11,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,62,21,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8R1F6",0,0,0,0,0,0,0,0,169,5,0,0,92,28,107,0,1,0,0,5,1,0,0,0,0,0,0,1,1,1,1,1,1,10,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,511,463,259,78,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8R1T4",0,0,0,0,0,0,0,0,389,0,0,0,140,106,255,1,0,0,0,0,2,0,0,0,7,2,0,4,23,8,28,14,0,149,47,62,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,914,863,392,352,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,170,208,196,61,58,41,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8R3D1",0,0,0,0,0,0,0,0,5,0,0,0,24,8,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,57,17,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8R3F5",0,0,0,0,0,0,0,0,67,0,0,0,764,455,1226,1,0,0,1,21,3,0,1,0,0,1,2,9,27,5,20,43,3,235,95,98,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1034,962,453,327,129,0,0,0,0,0,0,0,0,0,4,0,0,0,0,144,68,90,80,18,59,26,55,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8R4D1",0,0,0,0,0,0,0,0,18,0,0,0,50,33,72,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,32,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,41,52,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8R5K2",0,0,0,0,0,0,0,0,1,0,0,0,19,16,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,5,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,14,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8R5U4",0,0,0,0,0,0,0,0,58,0,0,0,37,25,44,0,0,0,0,2,2,0,0,0,0,4,0,1,1,0,13,2,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228,213,115,62,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,7,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RAS5",0,0,0,0,0,0,0,0,12,0,0,0,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,55,30,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RU33",0,0,0,0,0,0,0,0,7,0,0,0,68,43,96,0,0,0,0,2,3,1,0,0,0,7,0,1,1,1,1,1,0,33,13,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,287,247,91,95,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,63,141,107,108,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RVL1",0,0,0,0,0,0,0,0,18,1,0,0,167,167,385,2,6,2,2,8,0,0,0,0,1,5,0,1,4,10,22,2,2,28,34,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,271,306,119,77,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,48,11,143,247,412,244,185,226,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RVL2",2,0,0,0,0,0,0,0,84,0,0,0,182,135,357,0,0,0,1,3,2,1,0,0,1,0,0,0,1,0,4,3,2,4,2,4,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,585,667,239,191,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,1,0,1,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RWB1",0,0,0,0,0,0,0,0,1,2,0,0,155,74,159,1,7,0,0,2,0,0,0,0,14,26,20,3,250,5,51,91,1,50,192,11,0,0,0,0,0,0,28,0,0,0,0,0,1,3,0,0,0,0,0,0,554,532,218,197,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,328,397,355,290,393,433,288,489,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RWB8",0,0,0,0,0,0,0,0,57,0,0,0,12,20,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,32,10,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,357,348,0,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,4,0,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RWG1",0,0,0,0,0,0,0,0,2,0,0,0,28,23,52,0,3,0,0,2,0,0,0,0,11,20,0,45,280,67,179,201,0,60,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,183,75,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,441,504,338,323,538,450,402,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RWI9",0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,143,61,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RWL6",0,0,0,0,0,0,0,0,31,0,0,0,76,102,261,0,0,1,3,1,2,0,0,0,3,12,0,43,75,98,164,114,1,131,46,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,575,628,259,176,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,291,348,245,236,476,401,313,346,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Q8RWM7",0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,17,69,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,68,17,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,365,390,485,388,359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8RWQ5",0,0,0,0,0,0,0,0,57,0,0,0,7,9,59,0,0,0,0,2,0,0,0,0,14,20,0,26,5,22,52,111,0,86,54,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,254,269,151,100,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,241,243,189,145,198,192,99,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
